StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,D_PropCompGood70_1,D_PropHighGood70_1,D_PropLowGood70_1,D_PropCompBad70_1,D_PropBadHigh70_1,D_PropLowBad70_1,D_CompCheck,B_PropCompGood70_1,B_PropHighGood70_1,B_PropLowGood70_1,B_PropCompBad70_1,B_PropHighBad70_1,B_PropLowBad70_1,B_CompCheck,C_PropCompGood70_1,C_PropHighGood70_1,C_PropLowGood70_1,C_PropCompBad70_1,C_PropHighBad70_1,C_PropLowBad70_1,C_CompCheck,D_PropCompGood85_1,D_PropHighGood85_1,D_PropLowGood85_1,D_PropCompBad85_1,D_PropHighBad85_1,D_PropLowBad85_1,B_PropCompGood85_1,B_PropHighGood85_1,B_PropLowGood85_1,B_PropCompBad85_1,B_PropHighBad85_1,B_PropLowBad85_1,C_PropCompGood85_1,C_PropHighGood85_1,C_PropLowGood85_1,C_PropCompBad85_1,C_PropHighBad85_1,C_PropLowBad85_1,D_PropCompGood98_1,D_PropHighGood98_1,D_PropLowGood98_1,D_PropCompBad98_1,D_PropHighBad98_1,D_PropLowBad98_1,B_PropCompGood98_1,B_PropHighGood98_1,B_PropLowGood98_1,B_PropCompBad98_1,B_PropHighBad98_1,B_PropLowBad98_1,C_PropCompGood98_1,C_PropHighGood98_1,C_PropLowGood98_1,C_PropCompBad98_1,C_PropHighGood98_1,C_PropLowBad98_1,D_StabCompGood70_1,D_StabHighGood70_1,D_StabLowGood70_1,D_StabCompBad70_1,D_StabHighBad70_1,D_StabLowBad70_1,B_StabCompGood70_1,B_StabHighGood70_1,B_StabLowGood70_1,B_StabCompBad70_1,B_StabHighBad70_1,B_StabLowBad70_1,C_StabCompGood70_1,C_StabHighGood70_1,C_StabLowGood70_1,C_StabCompBad70_1,C_StabHighBad70_1,C_StabLowBad70_1,D_StabCompGood85_1,D_StabHighGood85_1,D_StabLowGood85_1,D_StabCompBad85_1,D_StabHighBad85_1,D_StabLowBad85_1,B_StabCompGood85_1,B_StabHighGood85_1,B_StabLowGood85_1,B_StabCompBad85_1,B_StabHighBad85_1,B_StabLowBad85_1,C_StabCompGood85_1,C_StabHighGood85_1,C_StabLowGood85_1,C_StabCompBad85_1,C_StabHighBad85_1,C_StabLowBad85_1,D_StabCompGood98_1,D_StabHighGood98_1,D_StabLowGood98_1,D_StabCompBad98_1,D_StabHighBad98_1,D_StabLowBad98_1,B_StabCompGood98_1,B_StabHighGood98_1,B_StabLowGood98_1,B_StabCompBad98_1,B_StabHighBad98_1,B_StabLowBad98_1,C_StabCompGood98_1,C_StabHighGood98_1,C_StabLowGood98_1,C_StabCompBad98_1,C_StabHighBad98_1,C_StabLowBad98_1,Feedback,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,Vignette,Group
12/20/21 11:35,12/20/21 11:37,IP Address,*******,100,116,TRUE,12/20/21 11:37,R_29o8EY9i2pNSMlS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c82a8cdfff8430015e9942f,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c82a8cdfff8430015e9942f,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd0a3356df8da6695ba5,Drol,Stab_Loss_1
12/20/21 11:35,12/20/21 11:37,IP Address,*******,100,124,TRUE,12/20/21 11:37,R_11jYkoe3vgXgrdA,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61017dbbf8b1afba48b7822e,1,1,1,-3,-3,-3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61017dbbf8b1afba48b7822e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd040a75cc48b26270f2,Drol,Prop_No_Loss
12/20/21 11:35,12/20/21 11:37,IP Address,*******,100,134,TRUE,12/20/21 11:37,R_3PTyjpEO9Vd48Ff,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,607897a566b792397d974201,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607897a566b792397d974201,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ccf966451569f7fbe69c,Bricofly,Prop_Loss_1
12/20/21 11:34,12/20/21 11:38,IP Address,*******,100,210,TRUE,12/20/21 11:38,R_3NyrlTIsHh6dVmc,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a5f8cc7eedc32000142dcc3,,,,,,,,1,2,2,-1,0,0,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5a5f8cc7eedc32000142dcc3,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0ccb3d8b22cf1fdca40d6,Bricofly,Prop_No_Loss
12/20/21 11:35,12/20/21 11:38,IP Address,*******,100,126,TRUE,12/20/21 11:38,R_2SdBToBLgqrc16L,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,603e86969a3fd3ec23e64a13,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,-1,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603e86969a3fd3ec23e64a13,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ccf970e2ef73a1d3b0e9,Drol,Prop_Loss_2
12/20/21 11:34,12/20/21 11:38,IP Address,*******,100,231,TRUE,12/20/21 11:38,R_3ffpuXT8zIpzKfB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60f3320a37b06dff39dd1d8c,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f3320a37b06dff39dd1d8c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cca607642d84585f8c44,Bricofly,Stab_No_Loss
12/20/21 11:36,12/20/21 11:38,IP Address,*******,100,135,TRUE,12/20/21 11:38,R_2QfEXrOY6QubSHi,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fd1a05738899d1bab2798ec,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,3,-1,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd1a05738899d1bab2798ec,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd173ced6003f883d1cc,Chapagite,Stab_No_Loss
12/20/21 11:35,12/20/21 11:38,IP Address,*******,100,185,TRUE,12/20/21 11:38,R_8ArFUQ7silBl4EF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,569298838d93fe000dfa033c,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it was fine,569298838d93fe000dfa033c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ccdde6066c13134b55de,Bricofly,Prop_Loss_2
12/20/21 11:36,12/20/21 11:38,IP Address,*******,100,124,TRUE,12/20/21 11:38,R_3rJ5CpXdmMPiD8Z,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6107e600be7acce0218ce4d5,,,,,,,Drol,,,,,,,,,,,,,,,2,3,2,-3,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6107e600be7acce0218ce4d5,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd24bc6a2e2aab3d5c4b,Drol,Prop_Loss_1
12/20/21 11:36,12/20/21 11:38,IP Address,*******,100,119,TRUE,12/20/21 11:38,R_pGblBzxpBsGNrfb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61079a59dc92d8a2d47adc3f,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61079a59dc92d8a2d47adc3f,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd282ad47fa5381372dd,Drol,Stab_No_Loss
12/20/21 11:37,12/20/21 11:38,IP Address,*******,100,88,TRUE,12/20/21 11:38,R_3LjvuuBWlYvqi5r,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fdabf5421e58e574ab3f8b,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-3,-3,-3,,60fdabf5421e58e574ab3f8b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd4abc6a2e2aab3d5c4e,Chapagite,Stab_Loss_2
12/20/21 11:36,12/20/21 11:39,IP Address,*******,100,139,TRUE,12/20/21 11:39,R_1dhHYYisa3wqvdQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6143767991599d8a330bac3b,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143767991599d8a330bac3b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd3e0c2f58e9a3396dcf,Drol,Stab_Loss_1
12/20/21 11:37,12/20/21 11:39,IP Address,*******,100,103,TRUE,12/20/21 11:39,R_eQy47OYwMRWOCTn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6150039e1a0e850f5c3d3fa9,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150039e1a0e850f5c3d3fa9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd58f9368197d6c8e369,Bricofly,Prop_Loss_2
12/20/21 11:37,12/20/21 11:39,IP Address,*******,100,84,TRUE,12/20/21 11:39,R_3LiouNNJEEK81YU,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60902e88302a1bdd580019d6,,,,,,,,,,,,,,,3,2,2,-3,-3,-2,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60902e88302a1bdd580019d6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd7b7f34dcbb6e7d4d62,Chapagite,Prop_No_Loss
12/20/21 11:36,12/20/21 11:39,IP Address,*******,100,179,TRUE,12/20/21 11:39,R_ehwTFtpdMTeCc81,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,594a9305647e0600014f7c3d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594a9305647e0600014f7c3d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd204e196a9d6871b808,Bricofly,Prop_Loss_2
12/20/21 11:37,12/20/21 11:39,IP Address,*******,100,96,TRUE,12/20/21 11:39,R_1nUQC2Il1WvLNY4,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5df961cb53e8466f17606ae1,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df961cb53e8466f17606ae1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd740a75cc48b26270fc,Drol,Prop_Loss_2
12/20/21 11:36,12/20/21 11:39,IP Address,*******,100,148,TRUE,12/20/21 11:39,R_RwCkwGeHzJVdou5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fb1f7ff97dc09759ad6e4fe,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,3,3,3,-2,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb1f7ff97dc09759ad6e4fe,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd41d25b91c261393476,Chapagite,Prop_Loss_1
12/20/21 11:37,12/20/21 11:39,IP Address,*******,100,107,TRUE,12/20/21 11:39,R_PCk5kDwgm7zVdhn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f99dc7d9663010ba49b52fa,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-2,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,5f99dc7d9663010ba49b52fa,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd6f66451569f7fbe6a9,Bricofly,Stab_Loss_1
12/20/21 11:34,12/20/21 11:39,IP Address,*******,100,310,TRUE,12/20/21 11:39,R_1o1Jn57Oy8CwUXJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a8c2da3eea3d300016ea27c,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8c2da3eea3d300016ea27c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cca5cf864cea9524cbd1,Chapagite,Stab_No_Loss
12/20/21 11:37,12/20/21 11:39,IP Address,*******,100,118,TRUE,12/20/21 11:39,R_u1ulTjXHIkEd80V,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61151fdceebe67102a0983ad,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-3,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,61151fdceebe67102a0983ad,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd6ad96acd09714643b0,Drol,Stab_Loss_1
12/20/21 11:30,12/20/21 11:39,IP Address,*******,100,557,TRUE,12/20/21 11:39,R_12znRQPIi8FFmVf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bf5aa89d944c300012634cc,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,5bf5aa89d944c300012634cc,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0caf56cac015200f29f04,Drol,Stab_Loss_2
12/20/21 11:36,12/20/21 11:39,IP Address,*******,100,180,TRUE,12/20/21 11:39,R_WCLO0WgV4H8iPaF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6116feab4bd26799d4a5a4f1,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116feab4bd26799d4a5a4f1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd3866ccf760224673b3,Chapagite,Stab_No_Loss
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,175,TRUE,12/20/21 11:40,R_2RWX3wo0rEh2ppm,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e307edef5abed05e1736185,,,,,,,,0,2,2,-3,-2,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e307edef5abed05e1736185,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd4a23d923e51c4b3e06,Bricofly,Prop_No_Loss
12/20/21 11:38,12/20/21 11:40,IP Address,*******,100,106,TRUE,12/20/21 11:40,R_UKnbUyRcXfc2fDP,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,614e7dbe139715e5bef51ba1,,,,,,,,,,,,,,,3,3,3,3,3,3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614e7dbe139715e5bef51ba1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd9316854973b5243c9b,Chapagite,Prop_No_Loss
12/20/21 11:38,12/20/21 11:40,IP Address,*******,100,106,TRUE,12/20/21 11:40,R_3EFRY7blWeAFNDI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5739ffce67421f000f1913d9,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5739ffce67421f000f1913d9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd96a713fa30954b1e4d,Drol,Stab_No_Loss
12/20/21 11:38,12/20/21 11:40,IP Address,*******,100,86,TRUE,12/20/21 11:40,R_umrKY5wckikzhGp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c32d4860091e40001cc7d1c,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,5c32d4860091e40001cc7d1c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cdb02c5e721da1b8e301,Chapagite,Stab_Loss_2
12/20/21 11:31,12/20/21 11:40,IP Address,*******,100,501,TRUE,12/20/21 11:40,R_3gQEkkxnE3VHO1j,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,614defe4118b601762a51338,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,0,-2,-2,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,614defe4118b601762a51338,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cc10a95e49d4ae1f9764,Chapagite,Prop_Loss_1
12/20/21 11:38,12/20/21 11:40,IP Address,*******,100,100,TRUE,12/20/21 11:40,R_1jetn0xDbyIZaCZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5aebbd1d23fdd50001d0a428,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aebbd1d23fdd50001d0a428,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cda416854973b5243c9e,Chapagite,Prop_Loss_2
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,192,TRUE,12/20/21 11:40,R_3pgMszJ5pkgFxf8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f1f376f67f0051036338137,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1f376f67f0051036338137,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd4b2e2454209eb10a60,Drol,Prop_Loss_2
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,168,TRUE,12/20/21 11:40,R_1GKcNQ5ig56oOcb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b3e322998a45e0001edd87a,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,,,,No,5b3e322998a45e0001edd87a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd65b3f08e83dfb71de9,Bricofly,Stab_Loss_2
12/20/21 11:36,12/20/21 11:40,IP Address,*******,100,262,TRUE,12/20/21 11:40,R_2az5PNFkgOG1Fug,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61138735d3724bf58b374df4,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,No,61138735d3724bf58b374df4,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd0aa6436c2a198c7388,Bricofly,Stab_Loss_1
12/20/21 11:32,12/20/21 11:40,IP Address,*******,100,475,TRUE,12/20/21 11:40,R_OH8P82pGNIECIrD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e3cc28a194a520c0c128f13,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,1,2,1,3,1,,,,,,,,,,,,,,,,,,,,5e3cc28a194a520c0c128f13,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cc39fe167b0d17d7d87a,Chapagite,Stab_Loss_1
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,207,TRUE,12/20/21 11:40,R_1Fy74E54P4xWE8D,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5baa535fa3c9170001156197,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,1,2,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all very clear,5baa535fa3c9170001156197,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd4f489e62699170e60b,Bricofly,Prop_Loss_1
12/20/21 11:38,12/20/21 11:40,IP Address,*******,100,122,TRUE,12/20/21 11:40,R_PZnFaZBDdlmM7yp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,614e009a60bd1fe68f588a91,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,614e009a60bd1fe68f588a91,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cda572e74907d296709b,Chapagite,Stab_Loss_2
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,176,TRUE,12/20/21 11:40,R_2V9d8sZLsSm4Uoj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e555e3152f93b5508f5bc16,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,2,-1,-3,-3,,,,,,,,,,,,,,,,,,,,5e555e3152f93b5508f5bc16,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd795d2f080c5f2981bd,Chapagite,Stab_Loss_1
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,175,TRUE,12/20/21 11:40,R_3I4qEOHrZcnrYkI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bddd64b48428800013061a6,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,-2,-2,-2,no. everything was fine.,5bddd64b48428800013061a6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd7f2c5e721da1b8e2fd,Chapagite,Stab_Loss_2
12/20/21 11:37,12/20/21 11:40,IP Address,*******,100,180,TRUE,12/20/21 11:40,R_20U3uCY70S0bLWV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ad389c6fb109b0001a32d7d,3,3,-3,-3,-3,-3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad389c6fb109b0001a32d7d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cd8034b3fcb0bcd78ab7,Drol,Prop_No_Loss
12/20/21 11:37,12/20/21 11:41,IP Address,*******,100,234,TRUE,12/20/21 11:41,R_2wMpr6lrUHSo4XB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,575897a0cb138100064799f8,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575897a0cb138100064799f8,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cd54868581a57bc6f38b,Bricofly,Stab_No_Loss
12/20/21 11:39,12/20/21 11:41,IP Address,*******,100,124,TRUE,12/20/21 11:41,R_SNRssXRq1VvDSnL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f691e346d78ff108d24b92d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f691e346d78ff108d24b92d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cdd3886bd34e3ace51d1,Bricofly,Prop_Loss_2
